X 1: Position X,Unit,Category,Collection,Y 1: Position Y,Unit,Category,Collection,Position_Z
752,um,Spot,Position,1492,um,Spot,Position,606
664,um,Spot,Position,1517,um,Spot,Position,607
1008,um,Spot,Position,1462,um,Spot,Position,615
886,um,Spot,Position,1479,um,Spot,Position,612
836,um,Spot,Position,1489,um,Spot,Position,612
820,um,Spot,Position,1497,um,Spot,Position,614
782,um,Spot,Position,1501,um,Spot,Position,611
974,um,Spot,Position,1470,um,Spot,Position,617
913,um,Spot,Position,1496,um,Spot,Position,618
993,um,Spot,Position,1502,um,Spot,Position,622
820,um,Spot,Position,1512,um,Spot,Position,621
946,um,Spot,Position,1513,um,Spot,Position,622
871,um,Spot,Position,1516,um,Spot,Position,620
1033,um,Spot,Position,1471,um,Spot,Position,620
1163,um,Spot,Position,1461,um,Spot,Position,629
1090,um,Spot,Position,1476,um,Spot,Position,626
1035,um,Spot,Position,1514,um,Spot,Position,625
1212,um,Spot,Position,1458,um,Spot,Position,632
1095,um,Spot,Position,1498,um,Spot,Position,633
1067,um,Spot,Position,1516,um,Spot,Position,631
1123,um,Spot,Position,1515,um,Spot,Position,635
1148,um,Spot,Position,1499,um,Spot,Position,637
1162,um,Spot,Position,1498,um,Spot,Position,639
1350,um,Spot,Position,1459,um,Spot,Position,645
1386,um,Spot,Position,1460,um,Spot,Position,649
1307,um,Spot,Position,1486,um,Spot,Position,647
1287,um,Spot,Position,1489,um,Spot,Position,645
1241,um,Spot,Position,1505,um,Spot,Position,646
1279,um,Spot,Position,1505,um,Spot,Position,647
1270,um,Spot,Position,1516,um,Spot,Position,648
1347,um,Spot,Position,1506,um,Spot,Position,652
1383,um,Spot,Position,1511,um,Spot,Position,654
1324,um,Spot,Position,1516,um,Spot,Position,651
1463,um,Spot,Position,1466,um,Spot,Position,657
1484,um,Spot,Position,1458,um,Spot,Position,661
1529,um,Spot,Position,1454,um,Spot,Position,667
1453,um,Spot,Position,1493,um,Spot,Position,667
1521,um,Spot,Position,1502,um,Spot,Position,670
1481,um,Spot,Position,1511,um,Spot,Position,671
1448,um,Spot,Position,1514,um,Spot,Position,667
-660,um,Spot,Position,1357,um,Spot,Position,675
-606,um,Spot,Position,1413,um,Spot,Position,676
-589,um,Spot,Position,1431,um,Spot,Position,675
-658,um,Spot,Position,1402,um,Spot,Position,683
-612,um,Spot,Position,1466,um,Spot,Position,677
-542,um,Spot,Position,1478,um,Spot,Position,675
-520,um,Spot,Position,1499,um,Spot,Position,676
-506,um,Spot,Position,1523,um,Spot,Position,677
-570,um,Spot,Position,1473,um,Spot,Position,680
-570,um,Spot,Position,1516,um,Spot,Position,690
-645,um,Spot,Position,1469,um,Spot,Position,696
-595,um,Spot,Position,1510,um,Spot,Position,694
-623,um,Spot,Position,1529,um,Spot,Position,705
-655,um,Spot,Position,1519,um,Spot,Position,709
